,tSNE_1,tSNE_2
Cell7634,5.650502989,7.914006127
Cell7635,5.579627345,7.700425996
Cell7636,5.314591715,7.239072694
Cell7637,6.020055602,8.14134015
Cell7638,5.348714659,7.341162099
Cell7639,6.830606768,6.706022157
Cell7640,7.166754553,6.796301259
Cell7641,5.445631335,7.670640839
Cell7642,5.706917594,8.187056435
Cell7643,5.611080954,7.964741601
Cell7644,5.106885264,6.69115199
Cell7645,5.376787016,7.165646447
Cell7646,6.171870062,8.375518693
Cell7647,7.169192622,6.640505685
Cell7648,5.545731852,7.000404729
Cell7649,5.731270621,6.900303735
Cell7650,5.350433657,6.390196694
Cell7651,5.505567858,6.946153058
Cell7652,6.903209517,3.980871571
Cell7653,5.854736636,8.013272179
Cell7654,5.792981932,8.128960503
Cell7655,6.078975508,8.277434243
Cell7656,6.522046397,8.339304818
Cell7657,5.578555892,7.519106282
Cell7658,5.824518511,6.06047572
Cell7659,0.616891573,6.357968701
Cell7660,0.856288622,6.136866464
Cell7661,-0.331786086,4.60309781
Cell7662,0.324837046,5.657178296
Cell7663,0.423059995,6.266271485
Cell7664,5.373735736,7.42472495
Cell7665,0.932312319,6.235526456
Cell7666,0.530223379,6.34428872
Cell7667,-0.258710226,5.650667085
Cell7668,0.074332485,6.182120217
Cell7669,-0.323276629,5.277271165
Cell7670,0.887392352,6.28320588
Cell7671,-0.385800829,6.124674691
Cell7672,0.405927727,6.265712155
Cell7673,-0.278465768,6.300735844
Cell7674,-0.288292339,5.03785695
Cell7675,0.91402925,6.211963548
Cell7676,-10.91718071,5.196097745
Cell7677,-10.84245937,5.181478394
Cell7678,-10.97139328,5.182491673
Cell7679,-10.76952713,5.095802201
Cell7680,-10.74732464,5.109989537
Cell7681,-11.08627575,4.644687547
Cell7682,-10.85395305,4.959587468
Cell7683,-0.305800369,5.233857526
Cell7684,0.62859116,6.005019082
Cell7685,0.895583401,6.192795647
Cell7686,-0.293001881,5.619561089
Cell7687,-0.269100984,6.152918233
Cell7688,0.030904616,6.135821713
Cell7689,0.86835886,6.234178914
Cell7690,-0.358340909,5.653221978
Cell7691,0.10478794,6.101642026
Cell7692,0.487552652,6.333263768
Cell7693,0.772088776,6.102404012
Cell7694,0.798001299,6.324500932
Cell7695,-0.290929963,4.550314797
Cell7696,-0.309290817,5.156705273
Cell7697,-10.95304363,4.754492177
Cell7698,-10.55816906,5.167187108
Cell7699,-10.59649532,5.134727849
Cell7700,-10.3843314,5.393203629
Cell7701,-10.84926193,5.074849976
Cell7702,-10.96741264,4.867970361
Cell7703,-11.02545803,5.051752461
Cell7704,-0.335013857,5.856320752
Cell7705,0.764954398,6.149157895
Cell7706,-0.145162126,6.226271047
Cell7707,-0.342464378,4.358035935
Cell7708,0.030896033,5.984484567
Cell7709,0.883586059,6.183845414
Cell7710,-0.468115499,6.086872949
Cell7711,0.959436128,6.220800771
Cell7712,-0.464466503,5.919189824
Cell7713,-0.238176902,5.092491998
Cell7714,0.529010693,6.339894189
Cell7715,-0.398429623,5.429536713
Cell7716,0.418101276,6.338004006
Cell7717,-0.110665312,5.975674523
Cell7718,-0.322672,6.090629472
Cell7719,0.725022922,6.308040036
Cell7720,0.943369994,6.258907212
Cell7721,0.814454982,6.213926686
Cell7722,-0.428660145,6.227906598
Cell7723,-0.483597388,5.908877267
Cell7724,-0.213006278,5.944681538
Cell7725,-0.367449632,5.3798746
Cell7726,0.441592211,6.299921407
Cell7727,-0.365559568,6.181665315
Cell7728,0.66792948,6.236002816
Cell7729,-0.33231776,5.194011105
Cell7730,-0.327453902,4.920684708
Cell7731,-0.297969689,5.651716603
Cell7732,0.856698582,6.211710347
Cell7733,4.853068659,5.958912267
Cell7734,5.706881354,6.744383706
Cell7735,5.343652079,6.605235471
Cell7736,5.157544921,6.851963891
Cell7737,4.825572798,6.301631345
Cell7738,4.782446215,6.316629781
Cell7739,5.581785033,7.526011838
Cell7740,6.957666705,6.550937547
Cell7741,5.43146641,7.515466584
Cell7742,5.665360282,8.207239045
Cell7743,4.83904011,6.53173293
Cell7744,5.154402564,6.769430531
Cell7745,5.714037726,7.825274361
Cell7746,5.314314673,7.422999276
Cell7747,5.331336329,7.499639882
Cell7748,5.047162364,6.181043042
Cell7749,4.828733752,6.362948312
Cell7750,5.737766574,8.070345773
Cell7751,4.801997969,6.387388123
Cell7752,5.871562789,8.365660561
Cell7753,5.375466654,7.664365186
Cell7754,5.70571501,8.170488252
Cell7755,5.142868826,6.655181779
Cell7756,5.411420653,7.322389974
Cell7757,5.636618922,6.398892297
Cell7758,6.541638205,6.89398755
Cell7759,5.259567568,7.257981194
Cell7760,5.13478739,6.0353588
Cell7761,5.133076975,6.302543057
Cell7762,5.718452761,7.366633309
Cell7763,5.305127452,6.578815354
Cell7764,6.100151847,6.937541379
Cell7765,5.361085723,7.703671826
Cell7766,5.904498885,8.279635323
Cell7767,5.311569045,7.543513669
Cell7768,6.131209204,7.89494027
Cell7769,5.174921343,7.446828259
Cell7770,4.757624934,6.396744145
Cell7771,6.777920554,6.709951772
Cell7772,6.598388503,5.826254262
Cell7773,5.048481772,6.25532998
Cell7774,5.964865515,7.585710896
Cell7775,4.828294108,6.524248017
Cell7776,6.309415648,7.110851182
Cell7777,5.153844664,6.147888078
Cell7778,5.189001391,6.269790543
Cell7779,6.114022563,7.377729787
Cell7780,4.916442225,6.541863812
Cell7781,6.53881676,4.834587468
Cell7782,5.218456099,5.911714448
Cell7783,4.811028311,6.331761254
Cell7784,4.755051921,6.417836083
Cell7785,5.206598113,7.413025273
Cell7786,5.777368853,8.029002084
Cell7787,4.841625521,6.600217713
Cell7788,4.822204897,6.539030923
Cell7789,5.911664317,8.057297601
Cell7790,5.485744784,7.04019679
Cell7791,5.751341651,7.939606561
Cell7792,4.972642253,6.396438493
Cell7793,5.766849349,8.238358392
Cell7794,4.811401198,6.132036103
Cell7795,5.552201102,7.768110169
Cell7796,5.821515868,8.156638039
Cell7797,5.28959019,7.397662534
Cell7798,5.377884696,7.79413308
Cell7799,5.713166545,8.180159463
Cell7800,5.640572379,7.96354474
Cell7801,5.788945983,7.856820001
Cell7802,5.465618918,6.098029508
Cell7803,5.166892359,7.150765313
Cell7804,5.45630152,7.511193646
Cell7805,5.61146004,8.046309365
Cell7806,5.12883837,6.582008256
Cell7807,5.340771983,5.875705136
Cell7808,4.912045786,6.614833249
Cell7809,6.489572833,8.442273034
Cell7810,5.532024214,7.379627599
Cell7811,5.307364771,7.514781846
Cell7812,5.132941554,6.517112149
Cell7813,5.097011397,6.098037614
Cell7814,4.888812373,6.381279839
Cell7815,5.451765845,5.597955598
Cell7816,4.99244673,6.095213784
Cell7817,5.151100943,5.645416154
Cell7818,5.377305338,5.709697141
Cell7819,4.862370799,6.400817765
Cell7820,4.913951228,6.186125649
Cell7821,4.836546252,6.224873437
Cell7822,4.834659884,6.065288915
Cell7823,5.971789668,7.332223786
Cell7824,6.756325553,3.867379559
Cell7825,5.432896445,5.222290887
Cell7826,6.342109511,5.690201653
Cell7827,-0.416151335,4.539655579
Cell7828,-0.286559989,5.572456731
Cell7829,-0.324652722,4.749568356
Cell7830,-0.334258189,3.969704999
Cell7831,0.437579746,6.288383855
Cell7832,-7.23858135,-5.747278319
Cell7833,-4.891432931,-11.62761031
Cell7834,-4.937198331,-11.54203521
Cell7835,-7.790045431,-4.82711898
Cell7836,-7.93879955,-5.101999389
Cell7837,-6.96490257,-6.207986461
Cell7838,-8.456515958,-5.315672027
Cell7839,-6.755586316,-9.776502715
Cell7840,-4.46315067,-7.007989036
Cell7841,-4.223068883,-7.418041335
Cell7842,-6.785711458,-6.149710284
Cell7843,-7.29079025,-6.333508598
Cell7844,-5.411648443,-9.400839912
Cell7845,-4.591606309,-7.151250945
Cell7846,-5.323659589,-8.981682883
Cell7847,-5.258120229,-11.21730243
Cell7848,-4.33729141,-7.533273803
Cell7849,-6.761276414,-9.569639312
Cell7850,-6.727502515,-9.846492873
Cell7851,-5.530820062,-9.632804023
Cell7852,-6.932848146,-6.501571761
Cell7853,-6.304415395,-10.01931678
Cell7854,-8.575628927,-5.599909888
Cell7855,-5.010821988,-11.30521022
Cell7856,-6.684098413,-9.378110992
Cell7857,-4.872694662,-11.37875377
Cell7858,-6.799188306,-9.874704467
Cell7859,-6.799825361,-6.263265716
Cell7860,-4.278782537,13.02976979
Cell7861,-3.74818032,11.92866601
Cell7862,-8.934137037,6.304400338
Cell7863,-7.260824373,-9.898757087
Cell7864,-11.66561096,6.205593003
Cell7865,-3.566569497,13.4408368
Cell7866,-3.534624746,14.33645142
Cell7867,-2.889340093,13.11122884
Cell7868,-3.576326778,14.52686013
Cell7869,-3.664774349,12.189721
Cell7870,-3.248615672,13.1970662
Cell7871,-3.463707139,12.07570065
Cell7872,-3.926063707,12.59944333
Cell7873,-2.995737483,12.96420182
Cell7874,-10.91862934,5.063239468
Cell7875,-10.51160591,5.212140931
Cell7876,-5.639791658,-8.253768073
Cell7877,-5.345529249,-8.550240623
Cell7878,-5.211313417,3.080939664
Cell7879,-5.228479078,3.174927129
Cell7880,-6.792673757,-6.890676128
Cell7881,-5.017210176,2.995684518
Cell7882,7.480929682,1.084530724
Cell7883,-8.048435857,-8.99073516
Cell7884,-4.804131677,-7.13140546
Cell7885,7.43078501,1.982831372
Cell7886,-5.153015783,3.121935738
Cell7887,-7.06024616,-6.674180137
Cell7888,-6.412762334,-9.951500999
Cell7889,-5.213086774,3.180035962
Cell7890,-6.952596834,-5.920976745
Cell7891,-7.050460985,-10.10474788
Cell7892,-3.887705972,13.19602288
Cell7893,-8.11540096,-8.689008819
Cell7894,-7.060446908,-9.715152846
Cell7895,-5.196832349,3.185942544
Cell7896,-10.62083309,5.397576703
Cell7897,-5.182444742,3.121106995
Cell7898,-3.577655485,14.50088586
Cell7899,-3.728260448,10.91186036
Cell7900,-3.688338687,12.9322709
Cell7901,-3.328316619,12.33386983
Cell7902,-3.704256227,11.8697194
Cell7903,-3.555853298,14.50401963
Cell7904,-8.268023183,-8.944134818
Cell7905,-4.142876317,12.5466174
Cell7906,-10.68829601,3.77036847
Cell7907,-3.750592401,11.529292
Cell7908,-3.577700784,14.50109662
Cell7909,-4.521095445,13.12322511
Cell7910,-3.5890116,10.79702939
Cell7911,-4.244633367,13.13334741
Cell7912,-7.532200029,-9.429046737
Cell7913,-8.132789304,-8.90847026
Cell7914,-5.25774162,3.225610627
Cell7915,-10.18679302,-9.714982139
Cell7916,-5.105925729,-8.68921672
Cell7917,13.168485,-3.987605439
Cell7918,-4.528651884,-6.684221374
Cell7919,-5.198331525,3.146672143
Cell7920,-7.18873327,-9.185517417
Cell7921,-5.195533445,3.140352382
Cell7922,-5.164739301,3.061305655
Cell7923,-5.145507982,-8.745357619
Cell7924,-5.135971239,3.119988335
Cell7925,-5.173834493,3.134882583
Cell7926,-5.161801984,-8.771641837
Cell7927,-5.079715421,3.160374535
Cell7928,-5.255086114,3.196815623
Cell7929,-5.058658292,2.999152316
Cell7930,-5.226480176,3.198909177
Cell7931,-5.130533864,3.06236185
Cell7932,-5.158162763,3.112470521
Cell7933,-5.165877988,3.046665324
Cell7934,-5.204509904,3.172269
Cell7935,-5.251230409,3.142343892
Cell7936,-5.235675027,-8.782095061
Cell7937,-5.218346765,3.101417912
Cell7938,-5.161162546,3.088867797
Cell7939,-5.218761613,3.206880702
Cell7940,-5.091387441,3.263807906
Cell7941,-6.956352403,-6.810747729
Cell7942,-5.053369214,3.018779172
Cell7943,-5.129728486,3.067304028
Cell7944,-7.169710805,-9.879999267
Cell7945,-5.218682935,3.206091536
Cell7946,-6.873248269,-6.279082881
Cell7947,-7.256690195,-6.58731805
Cell7948,-7.209851911,-6.10547124
Cell7949,-9.05339401,-7.684149371
Cell7950,-8.575942686,-7.828141795
Cell7951,-8.362560918,-8.467798339
Cell7952,-8.219695737,-8.677697288
Cell7953,-9.023516347,-7.918961154
Cell7954,-8.843479803,-7.561446296
Cell7955,-8.846468618,-8.118347274
Cell7956,-8.324132612,-8.216200935
Cell7957,-8.519852331,-8.667277442
Cell7958,-9.009147336,-8.005924808
Cell7959,-9.285994222,-6.898193465
Cell7960,-4.880081823,-11.39039336
Cell7961,-7.883776357,-8.666790115
Cell7962,-8.677597692,-6.464311706
Cell7963,-8.291253736,-7.640456306
Cell7964,-7.805380514,-8.984615432
Cell7965,-8.759992292,-7.745256053
Cell7966,-8.98562782,-7.899885284
Cell7967,-8.595544507,-8.493009673
Cell7968,-8.994603803,-8.215468036
Cell7969,-8.550600698,-6.134912597
Cell7970,-8.917015722,-5.657133208
Cell7971,-8.322095563,-5.535833942
Cell7972,-9.357686689,-6.605290996
Cell7973,-9.336663892,-5.801709281
Cell7974,-8.638600042,-5.641723262
Cell7975,-8.982380559,-5.286270248
Cell7976,-8.669298818,-6.503990279
Cell7977,-9.259090116,-6.964254962
Cell7978,-9.273136785,-7.400316821
Cell7979,-9.14853256,-6.918580638
Cell7980,-9.006117513,-6.324117767
Cell7981,-9.22806709,-7.197426425
Cell7982,-9.262512853,-6.33021556
Cell7983,-9.154651334,-6.889519321
Cell7984,-9.082404783,-6.706228362
Cell7985,-8.747769048,-8.113607513
Cell7986,-8.087222745,-8.536827193
Cell7987,-9.103317907,-7.595147716
Cell7988,-8.273565938,-8.093546973
Cell7989,-9.000330617,-7.414114581
Cell7990,-9.014177015,-7.624021636
Cell7991,-8.946674039,-7.944115745
Cell7992,-9.066842725,-6.937213527
Cell7993,-8.660257985,-7.264396773
Cell7994,-9.234645536,-7.229654895
Cell7995,-9.224116971,-6.986701594
Cell7996,-7.850613286,-8.836860763
Cell7997,-9.249466588,-7.190360175
Cell7998,-8.826769521,-7.917481052
Cell7999,-9.182596853,-7.11294757
Cell8000,-9.030793836,-7.42454444
Cell8001,-9.348427465,-7.465485202
Cell8002,-8.849843671,-8.35333644
Cell8003,-8.206067731,-8.441490279
Cell8004,-9.265315702,-7.494393932
Cell8005,-9.187151601,-7.562120544
Cell8006,-9.350816419,-6.767879592
Cell8007,-9.130644491,-8.027183639
Cell8008,-8.708152463,-7.817239867
Cell8009,-9.269210508,-7.415753947
Cell8010,-7.851987531,-8.862538444
Cell8011,-9.135176351,-7.757392036
Cell8012,-9.081741025,-7.331583606
Cell8013,-9.007634809,-7.474921809
Cell8014,-9.039154699,-6.757403957
Cell8015,-7.653379609,-8.806121932
Cell8016,-8.864959409,-7.351495849
Cell8017,-8.766025236,-7.970556842
Cell8018,-9.150303533,-7.992918597
Cell8019,-9.379514387,-7.624328719
Cell8020,-8.049500158,-8.668806182
Cell8021,-8.410728147,-8.159689056
Cell8022,-8.353851964,-8.288260566
Cell8023,-8.9202935,-7.908060657
Cell8024,-9.073033025,-7.874877559
Cell8025,-9.130256345,-8.117545234
Cell8026,-12.19102257,-2.001438247
Cell8027,-8.982022931,-5.612995254
Cell8028,-9.1810128,-7.115452396
Cell8029,-7.758135011,-6.236873733
Cell8030,-8.821068456,-5.472233401
Cell8031,-8.904617002,-5.417874442
Cell8032,-9.062963178,-6.262529956
Cell8033,-9.018970182,-7.12229787
Cell8034,-7.813561132,-5.318793403
Cell8035,-8.810933759,-6.137414085
Cell8036,-7.880269697,-5.473158942
Cell8037,-8.445876768,-6.936326133
Cell8038,-8.247543981,-6.347771751
Cell8039,-7.800594022,-5.578552352
Cell8040,-8.661655118,-5.793115722
Cell8041,-8.578462293,-6.836824523
Cell8042,-8.4183337,-5.536582576
Cell8043,-8.910787275,-5.547580348
Cell8044,-10.75409382,5.07546462
Cell8045,-11.21963756,4.476792706
Cell8046,-10.07473152,5.625209226
Cell8047,-10.75895183,4.971346272
Cell8048,-11.20766418,4.155341519
Cell8049,-10.55235546,5.071900739
Cell8050,-7.820871045,-5.23710929
Cell8051,-7.778951337,-4.812001334
Cell8052,-7.733238866,-4.949024783
Cell8053,-6.71673887,-6.311542617
Cell8054,-7.058716943,-6.170916663
Cell8055,-4.867960145,-11.66934692
Cell8056,-8.196776082,-5.261651622
Cell8057,-7.415906122,-5.181817161
Cell8058,-7.639755418,-4.903013812
Cell8059,-7.945058515,-5.623267757
Cell8060,-7.162371328,-6.263712989
Cell8061,-7.82450073,-5.970218764
Cell8062,-10.21176689,-9.738080131
Cell8063,-10.14531772,-9.667081939
Cell8064,-10.1033942,-9.447405921
Cell8065,-9.17988651,-5.524016486
Cell8066,-7.641665628,-6.142468558
Cell8067,-7.40107744,-6.145111667
Cell8068,-10.21094768,-9.735605346
Cell8069,-10.16471546,-9.68054782
Cell8070,-7.859549215,-5.756039725
Cell8071,-7.659750631,-4.88498603
Cell8072,-7.702557256,-4.832885848
Cell8073,-7.09071224,-6.286572086
Cell8074,-7.533689668,-6.473304378
Cell8075,-4.853004148,-11.63107692
Cell8076,-4.917183568,-11.64127837
Cell8077,-4.752516439,-11.67997275
Cell8078,-7.667617013,-4.816527473
Cell8079,-4.753315618,-11.6540023
Cell8080,-10.12519138,-9.643820869
Cell8081,-7.72375982,-4.834622966
Cell8082,-8.187233617,-5.082199203
Cell8083,-3.678115299,-9.743119346
Cell8084,-7.409100225,-5.146996604
Cell8085,-7.685822179,-4.960625278
Cell8086,-7.704158952,-5.18247758
Cell8087,-6.988066366,-6.47193967
Cell8088,-7.7503001,-5.206583129
Cell8089,-4.967048814,-11.3528577
Cell8090,-7.420399835,-5.822505103
Cell8091,-7.777792623,-4.824930774
Cell8092,-9.962537458,-9.470034705
Cell8093,-7.674925973,-4.877299415
Cell8094,-9.976777723,-9.478950606
Cell8095,-4.79765146,-11.71615707
Cell8096,-4.868586709,-11.65569602
Cell8097,-7.748478582,-4.948649036
Cell8098,-8.993248632,-5.276184665
Cell8099,-7.951596906,-5.250117885
Cell8100,1.467746208,-3.168537961
Cell8101,0.11253077,-3.259527789
Cell8102,1.342292855,-3.258841382
Cell8103,7.479128668,0.695959224
Cell8104,6.63962395,1.473136319
Cell8105,6.80447037,1.434500946
Cell8106,9.335802386,-0.16329761
Cell8107,8.661010096,0.329022242
Cell8108,6.914863417,1.160636557
Cell8109,7.028695891,1.123234762
Cell8110,1.607518385,-3.330045091
Cell8111,12.77167351,-4.33193885
Cell8112,0.468300084,-3.274408923
Cell8113,7.157619784,1.336726917
Cell8114,1.142355094,-3.512455093
Cell8115,9.581608126,-0.510434614
Cell8116,6.966113875,0.915442838
Cell8117,9.361674616,-0.227619586
Cell8118,1.616538236,-3.304299222
Cell8119,9.473819087,-0.349380733
Cell8120,6.647564719,0.991252674
Cell8121,0.109695392,-3.630573617
Cell8122,6.658986399,1.049437298
Cell8123,0.966109881,-4.090430366
Cell8124,9.424507449,-0.289791139
Cell8125,6.967254946,2.642178668
Cell8126,0.468996475,-3.849133121
Cell8127,8.793978999,0.183712525
Cell8128,6.599067996,1.191754354
Cell8129,12.69048054,-4.535318957
Cell8130,9.470094988,-0.344654182
Cell8131,7.274315188,1.410028471
Cell8132,0.342888261,-3.464070426
Cell8133,-2.808298757,-11.73798095
Cell8134,6.753115962,1.074850334
Cell8135,6.576219866,3.749538316
Cell8136,8.805499384,0.184370412
Cell8137,12.29801209,-4.60393201
Cell8138,6.382783721,3.833938493
Cell8139,6.700259516,1.57974018
Cell8140,7.350138018,2.210494651
Cell8141,6.70700104,3.352472676
Cell8142,11.84980709,-4.330324279
Cell8143,1.328426311,-3.453117477
Cell8144,1.143967459,-3.523553239
Cell8145,1.23473985,-3.530924903
Cell8146,1.616807649,-3.182768689
Cell8147,9.301431964,-0.139375249
Cell8148,6.6452368,1.23604895
Cell8149,6.853056738,4.062397851
Cell8150,0.85351182,2.103194846
Cell8151,13.57855923,-3.653813945
Cell8152,6.696951697,1.30674888
Cell8153,1.576177428,-3.768740998
Cell8154,9.569434474,-0.504888611
Cell8155,0.899745355,-4.192368137
Cell8156,9.365885089,-0.159125442
Cell8157,7.29439194,1.504436029
Cell8158,6.704356024,0.993358268
Cell8159,7.124104331,3.155977858
Cell8160,-3.016259839,-11.75427161
Cell8161,7.011645148,0.930858148
Cell8162,6.593225787,1.347831978
Cell8163,6.902475665,0.803754581
Cell8164,6.769921134,1.770728482
Cell8165,0.543525735,-3.355594741
Cell8166,-2.792558601,-12.30397616
Cell8167,6.733912299,4.447906865
Cell8168,0.491830537,2.098084105
Cell8169,0.700355033,2.030845536
Cell8170,-5.696924856,-8.203402625
Cell8171,-4.501961877,-8.2444831
Cell8172,-9.307671239,-6.711416827
Cell8173,-8.639656713,-6.093112098
Cell8174,-8.831500699,-6.25371133
Cell8175,-9.042498281,-8.04260789
Cell8176,-9.215429952,-7.484726058
Cell8177,-8.206270864,-8.47765647
Cell8178,-9.201195409,-7.714624988
Cell8179,-7.994734456,-8.657781707
Cell8180,-8.949078252,-7.751277553
Cell8181,-12.23348778,-1.960777627
Cell8182,-8.199714353,-8.313512908
Cell8183,-8.228089025,-8.674112426
Cell8184,-9.282316854,-7.405809508
Cell8185,-8.833155324,-7.932555305
Cell8186,-9.116806676,-8.015853988
Cell8187,-8.953809431,-7.159335242
Cell8188,-8.685153654,-6.150980102
Cell8189,-8.869352033,-5.324470149
Cell8190,-8.551980665,-5.36322652
Cell8191,-7.836394002,-5.391008006
Cell8192,-8.620369604,-5.18224393
Cell8193,-8.340818097,-5.643349277
Cell8194,-7.875425985,-5.150431739
Cell8195,-8.936737707,-8.239720927
Cell8196,-8.079707792,-5.565258132
Cell8197,-9.197059324,-5.575470077
Cell8198,-8.435499837,-5.19697343
Cell8199,-9.237001111,-6.525780784
Cell8200,-8.002977064,-5.233242618
Cell8201,-8.426341703,-5.201109038
Cell8202,-9.189202955,-6.915613757
Cell8203,-7.883682897,-4.90836011
Cell8204,-7.796659162,-5.761621581
Cell8205,-8.409712484,-6.756325351
Cell8206,-7.799750974,-4.914237128
Cell8207,-8.502473524,-5.912829505
Cell8208,-8.908652952,-5.574472057
Cell8209,-9.123909643,-5.935582267
Cell8210,-8.683028867,-5.949835883
Cell8211,-7.524819066,-5.192632304
Cell8212,-8.763601949,-5.268129455
Cell8213,-7.884099653,-5.893388854
Cell8214,-6.687086275,-6.11180173
Cell8215,-6.730530908,-6.188009368
Cell8216,-6.713310888,-6.204895126
Cell8217,-8.771220853,-8.080454932
Cell8218,-9.160086324,-7.821608173
Cell8219,-9.309114149,-7.262015449
Cell8220,-9.00706928,-7.082739459
Cell8221,-9.068202665,-7.443830119
Cell8222,-9.054396322,-7.676704513
Cell8223,-8.961908986,-6.858693706
Cell8224,-12.27532165,-1.917466031
Cell8225,-8.598584821,-8.248280154
Cell8226,-8.622070005,-8.291508781
Cell8227,-8.855925252,-7.573422538
Cell8228,-8.755807569,-8.155737506
Cell8229,-8.194093397,-8.78922187
Cell8230,-8.654717138,-8.412355529
Cell8231,-9.147514989,-7.780761348
Cell8232,-8.741094282,-7.765310393
Cell8233,-6.835012605,-9.351689445
Cell8234,-9.252311399,-8.132635223
Cell8235,-8.506257703,-7.769583808
Cell8236,-8.554496457,-8.330928908
Cell8237,-8.907265355,-7.979114162
Cell8238,-9.141941717,-5.614511119
Cell8239,-8.97180908,-5.775436984
Cell8240,-8.749004056,-6.045744048
Cell8241,-8.446551969,-6.92853366
Cell8242,-8.808423688,-5.505005466
Cell8243,-8.861841848,-5.389343368
Cell8244,-9.264048269,-7.277403461
Cell8245,-9.015618017,-5.564559566
Cell8246,-8.866467168,-5.975633727
Cell8247,-9.259990384,-6.402430164
Cell8248,-9.032396963,-5.570258723
Cell8249,-8.312175443,-5.168672668
Cell8250,-8.994651487,-5.695682632
Cell8251,-9.152875593,-5.506388293
Cell8252,-7.881208112,-5.904342281
Cell8253,-8.826081922,-5.613727199
Cell8254,-8.484199216,-5.325479137
Cell8255,-7.776135614,-5.074101077
Cell8256,-8.637935331,-5.130005466
Cell8257,-8.933738401,-6.170509444
Cell8258,-9.157612493,-5.433724986
Cell8259,-8.353528669,-5.76278268
Cell8260,-8.533194234,-5.820831405
Cell8261,-7.774059465,-5.642334567
Cell8262,-8.509146383,-5.616532909
Cell8263,-8.9711396,-6.128621684
Cell8264,-9.146141698,-6.236638175
Cell8265,-8.605168989,-5.153746234
Cell8266,-8.363975217,-5.018129932
Cell8267,-8.942322423,-5.243567096
Cell8268,-9.081445386,-5.417237388
Cell8269,-7.994864156,-5.480175124
Cell8270,-8.06065624,-5.453313934
Cell8271,-8.40021198,-5.741178142
Cell8272,-7.757746389,-5.477633105
Cell8273,-8.700301816,-6.421792136
Cell8274,-9.009332349,-7.667344676
Cell8275,-3.648804595,11.31046571
Cell8276,-7.034229448,-9.286497222
Cell8277,-8.64023464,-7.918561088
Cell8278,-9.902338674,-9.423934089
Cell8279,-10.03679817,-9.575789558
Cell8280,-7.731956651,-6.352820502
Cell8281,-6.747996499,-6.148675071
Cell8282,-6.222510507,-6.301024543
Cell8283,-9.078373601,-5.623278247
Cell8284,-7.441507985,-5.845204459
Cell8285,-8.117634466,-6.255705463
Cell8286,-6.880842855,-6.034311401
Cell8287,-7.297164133,-6.577153789
Cell8288,-8.555152585,-6.693005191
Cell8289,-5.945946386,-9.272539245
Cell8290,-8.381208112,-5.821710693
Cell8291,-8.637953451,-5.113842593
Cell8292,-5.707699468,-9.500290023
Cell8293,-8.381375005,-5.263598548
Cell8294,-8.412700345,-6.036533939
Cell8295,-7.504509618,-5.008933173
Cell8296,-8.844972303,-6.075610267
Cell8297,-8.770554235,-5.677297698
Cell8298,-8.843290021,-6.838681327
Cell8299,-8.116704633,-5.92413293
Cell8300,-7.89354675,-5.115411864
Cell8301,-8.46671932,-5.803619968
Cell8302,-8.71408241,-5.92248355
Cell8303,-8.153741529,-8.551309692
Cell8304,-8.177941015,-5.670373069
Cell8305,-8.513890912,-6.045206653
Cell8306,-8.128326108,-6.234915362
Cell8307,-5.438694169,-6.717820274
Cell8308,-8.719207456,-5.279965507
Cell8309,-7.211218526,-6.148356544
Cell8310,-8.110221555,-6.052620517
Cell8311,-8.549216916,-5.351496802
Cell8312,-6.70808809,-6.121787654
Cell8313,-8.872856786,-5.495842563
Cell8314,-8.654243162,-5.889682876
Cell8315,-8.057599714,-5.627109157
Cell8316,-8.538316419,-6.32257043
Cell8317,-7.250989129,-6.210149871
Cell8318,-8.252233198,-6.161805259
Cell8319,-9.829541852,-9.328665839
Cell8320,-8.974527051,-5.552389251
Cell8321,-8.317989042,-6.95827447
Cell8322,-7.761678865,-4.789737331
Cell8323,-8.120916059,-5.957951652
Cell8324,-9.229015996,-6.891090499
Cell8325,-7.812174489,-5.71191846
Cell8326,-9.129324605,-5.471649753
Cell8327,-9.291736295,-5.754108535
Cell8328,-8.557120969,-5.6227275
Cell8329,-9.305656125,-6.819160567
Cell8330,-9.327430417,-6.58399068
Cell8331,-9.035681417,-7.723140823
Cell8332,-8.669559171,-8.373086082
Cell8333,-9.033238103,-5.708243953
Cell8334,-8.106611898,-4.980971919
Cell8335,-9.126585653,-6.729404555
Cell8336,-8.759981801,-7.44204198
Cell8337,-8.62972801,-8.212290393
Cell8338,-8.682202985,-7.729833709
Cell8339,-9.249157598,-7.951943504
Cell8340,-9.085122754,-7.304828273
Cell8341,-9.270517995,-7.402351962
Cell8342,-8.968168905,-8.201449023
Cell8343,-8.733042409,-8.261450874
Cell8344,-8.825107267,-8.311689483
Cell8345,-9.025764158,-7.837314712
Cell8346,-9.125546148,-8.033793555
Cell8347,-8.733104398,-8.378067123
Cell8348,-9.213476827,-7.560861217
Cell8349,-8.235393217,-8.392689811
Cell8350,-12.27365368,-1.920428144
Cell8351,6.427647421,4.03338231
Cell8352,5.39561064,5.747012509
Cell8353,-11.5021035,4.298681153
Cell8354,6.499082396,3.914559258
Cell8355,7.306461642,6.457696809
Cell8356,-9.720882108,-1.75134586
Cell8357,5.939114401,6.351801289
Cell8358,-9.693836858,-1.728689657
Cell8359,11.57603295,-2.57541977
